UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Failure Type
6491,L53670,L,0.5869565217391255,0.518518518518519,0.12514551804423757,0.559065934065934,0.6956521739130435,0,No Failure
6492,L53671,L,0.5978260869565162,0.5308641975308674,0.17462165308498256,0.6717032967032966,0.7035573122529644,0,No Failure
6493,M21352,M,0.5978260869565162,0.518518518518519,0.16065192083818403,0.5796703296703296,0.7114624505928854,0,No Failure
6494,L53673,L,0.5869565217391255,0.5061728395061778,0.1135040745052387,0.6771978021978021,0.7233201581027667,0,No Failure
6495,L53674,L,0.5760869565217348,0.49382716049382935,0.26135040745052396,0.4038461538461539,0.7312252964426877,0,No Failure
6496,M21355,M,0.5760869565217348,0.5061728395061778,0.3061699650756694,0.37500000000000006,0.7391304347826086,0,No Failure
6497,L53676,L,0.5869565217391255,0.518518518518519,0.3766006984866125,0.3186813186813187,0.7509881422924901,0,No Failure
6498,L53677,L,0.5978260869565162,0.518518518518519,0.08381839348079168,0.8447802197802197,0.758893280632411,1,Overstrain Failure
6499,H35912,H,0.5978260869565162,0.518518518518519,0.5081490104772993,0.21153846153846156,0.7667984189723319,0,No Failure
6500,L53679,L,0.6086956521739069,0.5308641975308674,0.2927823050058208,0.315934065934066,0.7865612648221343,0,No Failure
6501,M21360,M,0.6086956521739069,0.5308641975308674,0.1443538998835856,0.5879120879120879,0.7944664031620553,0,No Failure
6502,M21361,M,0.6086956521739069,0.5308641975308674,0.2514551804423749,0.44230769230769235,0.8063241106719367,0,No Failure
6503,L53682,L,0.6086956521739069,0.5308641975308674,0.830616996507567,0.135989010989011,0.8181818181818181,0,No Failure
6504,M21363,M,0.6086956521739069,0.518518518518519,0.17287543655413273,0.5370879120879121,0.826086956521739,0,No Failure
6505,M21364,M,0.6195652173912976,0.5432098765432158,0.29860302677532014,0.3241758241758242,0.8379446640316205,0,No Failure
6506,L53685,L,0.6304347826086953,0.5432098765432158,0.16821885913853318,0.49175824175824184,0.849802371541502,0,No Failure
6507,H35920,H,0.6195652173912976,0.5432098765432158,0.16647264260768335,0.5535714285714285,0.8577075098814229,0,No Failure
6508,L53687,L,0.6195652173912976,0.5432098765432158,0.2270081490104774,0.39560439560439564,0.0,0,No Failure
6509,H35922,H,0.6195652173912976,0.5432098765432158,0.3422584400465659,0.3695054945054945,0.007905138339920948,0,No Failure
6510,L53689,L,0.6304347826086953,0.5432098765432158,0.23050058207217705,0.4532967032967033,0.02766798418972332,0,No Failure
6511,L53690,L,0.6304347826086953,0.5555555555555571,0.1670547147846333,0.7074175824175823,0.035573122529644265,0,No Failure
6512,M21371,M,0.6413043478260789,0.5432098765432158,0.6472642607683353,0.16346153846153844,0.043478260869565216,0,No Failure
6513,M21372,M,0.6304347826086953,0.5308641975308674,0.15424912689173464,0.6085164835164835,0.05533596837944664,0,No Failure
6514,L53693,L,0.6304347826086953,0.5308641975308674,0.20081490104772992,0.46978021978021983,0.06719367588932806,0,No Failure
6515,L53694,L,0.6195652173912976,0.518518518518519,0.19732246798603037,0.5219780219780219,0.07509881422924901,0,No Failure
6516,L53695,L,0.6195652173912976,0.5308641975308674,0.1816065192083819,0.5453296703296703,0.08300395256916995,0,No Failure
6517,H35930,H,0.6304347826086953,0.5308641975308674,0.17578579743888245,0.4986263736263737,0.0909090909090909,0,No Failure
6518,L53697,L,0.6304347826086953,0.5432098765432158,0.2165308498253784,0.45054945054945056,0.11067193675889328,0,No Failure
6519,H35932,H,0.6195652173912976,0.5308641975308674,0.025611175785797524,0.8804945054945055,0.11857707509881422,0,No Failure
6520,L53699,L,0.6304347826086953,0.5432098765432158,0.14493597206053555,0.5920329670329669,0.13833992094861658,0,No Failure
6521,M21380,M,0.6413043478260789,0.5432098765432158,0.2898719441210711,0.4271978021978022,0.14624505928853754,0,No Failure
6522,L53701,L,0.6304347826086953,0.5432098765432158,0.2898719441210711,0.32142857142857145,0.15810276679841895,0,No Failure
6523,L53702,L,0.6304347826086953,0.5432098765432158,0.18684516880093138,0.5769230769230769,0.1660079051383399,0,No Failure
6524,M21383,M,0.6304347826086953,0.5555555555555571,0.3969732246798604,0.3282967032967033,0.17391304347826086,0,No Failure
6525,L53704,L,0.6304347826086953,0.5802469135802468,0.41094295692665905,0.2884615384615385,0.18577075098814227,0,No Failure
6526,L53705,L,0.6304347826086953,0.5802469135802468,0.08381839348079168,0.9587912087912087,0.19367588932806323,1,Power Failure
6527,L53706,L,0.6413043478260789,0.5802469135802468,0.2019790454016298,0.4752747252747253,0.20158102766798416,0,No Failure
6528,L53707,L,0.6413043478260789,0.5802469135802468,0.20256111757857975,0.5576923076923076,0.20948616600790512,0,No Failure
6529,L53708,L,0.6413043478260789,0.5925925925925952,0.22002328288707806,0.4972527472527473,0.21739130434782608,0,No Failure
6530,L53709,L,0.6521739130434767,0.6049382716049436,0.18218859138533183,0.5096153846153846,0.225296442687747,0,No Failure
6531,H35944,H,0.6521739130434767,0.6049382716049436,0.25436554132712463,0.3942307692307692,0.23320158102766797,0,No Failure
6532,H35945,H,0.6413043478260789,0.6172839506172849,0.28405122235157165,0.3076923076923077,0.25296442687747034,0,No Failure
6533,H35946,H,0.6413043478260789,0.6049382716049436,0.10710128055878931,0.6620879120879121,0.2727272727272727,0,No Failure
6534,L53713,L,0.6521739130434767,0.6172839506172849,0.19557625145518054,0.5961538461538461,0.2924901185770751,0,No Failure
6535,L53714,L,0.6521739130434767,0.6049382716049436,0.15599534342258448,0.554945054945055,0.30039525691699603,0,No Failure
6536,H35949,H,0.6413043478260789,0.5925925925925952,0.19615832363213048,0.5467032967032966,0.308300395256917,0,No Failure
6537,L53716,L,0.6521739130434767,0.5925925925925952,0.13853317811408616,0.5947802197802198,0.32806324110671936,0,No Failure
6538,M21397,M,0.6521739130434767,0.5925925925925952,0.18218859138533183,0.4931318681318682,0.3359683794466403,0,No Failure
6539,L53718,L,0.6630434782608603,0.6172839506172849,0.1856810244470315,0.5604395604395604,0.34782608695652173,0,No Failure
6540,L53719,L,0.6630434782608603,0.6172839506172849,0.15599534342258448,0.6909340659340659,0.3557312252964427,0,No Failure
6541,M21400,M,0.6630434782608603,0.6172839506172849,0.11641443538998841,0.8228021978021978,0.3636363636363636,1,Power Failure
6542,L53721,L,0.6630434782608603,0.6172839506172849,0.19848661233993015,0.4739010989010988,0.37549407114624506,0,No Failure
6543,L53722,L,0.6630434782608603,0.6296296296296333,0.21827706635622823,0.45467032967032966,0.38339920948616596,0,No Failure
6544,L53723,L,0.6630434782608603,0.6296296296296333,0.3084982537834692,0.3543956043956044,0.3913043478260869,0,No Failure
6545,M21404,M,0.6630434782608603,0.6172839506172849,0.17578579743888245,0.5865384615384615,0.3992094861660079,0,No Failure
6546,M21405,M,0.6630434782608603,0.6296296296296333,0.3317811408614669,0.36401098901098905,0.4110671936758893,0,No Failure
6547,M21406,M,0.6630434782608603,0.6296296296296333,0.21071012805587896,0.49587912087912084,0.4229249011857707,0,No Failure
6548,L53727,L,0.6630434782608603,0.6296296296296333,0.3329452852153668,0.3489010989010989,0.43478260869565216,0,No Failure
6549,L53728,L,0.6630434782608603,0.6296296296296333,0.3504074505238649,0.27884615384615385,0.4426877470355731,0,No Failure
6550,H35963,H,0.6521739130434767,0.6049382716049436,0.20896391152502913,0.5521978021978021,0.450592885375494,0,No Failure
6551,L53730,L,0.6521739130434767,0.6172839506172849,0.20256111757857975,0.5796703296703296,0.4703557312252964,0,No Failure
6552,L53731,L,0.6630434782608603,0.6172839506172849,0.260768335273574,0.4491758241758242,0.47826086956521735,0,No Failure
6553,L53732,L,0.6630434782608603,0.6172839506172849,0.359720605355064,0.30631868131868134,0.4861660079051383,0,No Failure
6554,L53733,L,0.6630434782608603,0.6296296296296333,0.12863795110593723,0.6717032967032966,0.49407114624505927,0,No Failure
6555,M21414,M,0.6630434782608603,0.6172839506172849,0.2741559953434226,0.35714285714285715,0.5019762845849802,0,No Failure
6556,H35969,H,0.6739130434782581,0.6172839506172849,0.13154831199068684,0.5892857142857143,0.5138339920948616,0,No Failure
6557,L53736,L,0.6739130434782581,0.6172839506172849,0.30151338766006985,0.33104395604395603,0.533596837944664,0,No Failure
6558,M21417,M,0.6739130434782581,0.6049382716049436,0.27357392316647267,0.385989010989011,0.541501976284585,0,No Failure
6559,M21418,M,0.6739130434782581,0.6049382716049436,0.16239813736903386,0.5233516483516483,0.5533596837944663,0,No Failure
6560,H35973,H,0.6739130434782581,0.6049382716049436,0.20023282887077998,0.4835164835164835,0.5652173913043478,0,No Failure
6561,L53740,L,0.6847826086956488,0.6296296296296333,0.4615832363213038,0.24725274725274726,0.5849802371541502,0,No Failure
6562,L53741,L,0.6739130434782581,0.6172839506172849,0.24912689173457514,0.4340659340659341,0.592885375494071,0,No Failure
6563,M21422,M,0.6739130434782581,0.6172839506172849,0.4091967403958091,0.24038461538461542,0.6007905138339921,0,No Failure
6564,L53743,L,0.6739130434782581,0.6172839506172849,0.450523864959255,0.2293956043956044,0.6126482213438734,0,No Failure
6565,L53744,L,0.6630434782608603,0.6049382716049436,0.22642607683352745,0.47252747252747257,0.6205533596837944,0,No Failure
6566,L53745,L,0.6630434782608603,0.6049382716049436,0.22235157159487784,0.4532967032967033,0.6284584980237153,0,No Failure
6567,L53746,L,0.6521739130434767,0.6049382716049436,0.46449359720605365,0.25824175824175827,0.6363636363636364,0,No Failure
6568,M21427,M,0.6521739130434767,0.6049382716049436,0.19266589057043082,0.4436813186813187,0.6442687747035573,0,No Failure
6569,L53748,L,0.6521739130434767,0.6049382716049436,0.20547147846332947,0.4464285714285714,0.6561264822134387,0,No Failure
6570,M21429,M,0.6630434782608603,0.6172839506172849,0.12048894062863802,0.5247252747252746,0.6640316205533596,0,No Failure
6571,L53750,L,0.6630434782608603,0.6049382716049436,0.2712456344586729,0.37500000000000006,0.6758893280632411,0,No Failure
6572,M21431,M,0.6521739130434767,0.6049382716049436,0.12223515715948785,0.6263736263736263,0.683794466403162,0,No Failure
6573,L53752,L,0.6630434782608603,0.6172839506172849,0.15133876600698493,0.6854395604395604,0.6956521739130435,0,No Failure
6574,M21433,M,0.6630434782608603,0.6049382716049436,0.39988358556461,0.29532967032967034,0.7035573122529644,0,No Failure
6575,L53754,L,0.6630434782608603,0.6049382716049436,0.23864959254947615,0.4010989010989011,0.7154150197628458,0,No Failure
6576,M21435,M,0.6630434782608603,0.5925925925925952,0.16472642607683352,0.5700549450549449,0.7233201581027667,0,No Failure
6577,L53756,L,0.6739130434782581,0.5925925925925952,0.27706635622817233,0.4271978021978022,0.7351778656126482,0,No Failure
6578,L53757,L,0.6630434782608603,0.5802469135802468,0.1280558789289873,0.5700549450549449,0.7430830039525691,0,No Failure
6579,L53758,L,0.6630434782608603,0.5802469135802468,0.21827706635622823,0.5096153846153846,0.7509881422924901,0,No Failure
6580,L53759,L,0.6521739130434767,0.5802469135802468,0.1938300349243307,0.5192307692307692,0.758893280632411,0,No Failure
6581,L53760,L,0.6521739130434767,0.5802469135802468,0.19732246798603037,0.4848901098901099,0.7667984189723319,0,No Failure
6582,L53761,L,0.6630434782608603,0.5802469135802468,0.22759022118742733,0.44230769230769235,0.7747035573122529,0,No Failure
6583,L53762,L,0.6739130434782581,0.5925925925925952,0.20954598370197908,0.43818681318681324,0.7826086956521738,0,No Failure
6584,M21443,M,0.6739130434782581,0.5925925925925952,0.1949941792782306,0.47252747252747257,0.7905138339920948,0,No Failure
6585,L53764,L,0.6739130434782581,0.5925925925925952,0.11874272409778819,0.5521978021978021,0.8023715415019762,0,No Failure
6586,M21445,M,0.6739130434782581,0.5925925925925952,0.2514551804423749,0.3983516483516483,0.8102766798418972,0,No Failure
6587,L53766,L,0.6739130434782581,0.6049382716049436,0.1658905704307334,0.5521978021978021,0.8221343873517786,0,No Failure
6588,M21447,M,0.6847826086956488,0.6172839506172849,0.3754365541327126,0.28571428571428575,0.8300395256916996,0,No Failure
6589,L53768,L,0.6847826086956488,0.6172839506172849,0.16821885913853318,0.5027472527472526,0.8418972332015809,0,No Failure
6590,M21449,M,0.6847826086956488,0.6049382716049436,0.22409778812572767,0.48214285714285715,0.0,0,No Failure
6591,L53770,L,0.6956521739130395,0.6172839506172849,0.3463329452852154,0.30357142857142855,0.011857707509881422,0,No Failure
6592,L53771,L,0.6956521739130395,0.6172839506172849,0.49767171129220034,0.2348901098901099,0.01976284584980237,0,No Failure
6593,M21452,M,0.6847826086956488,0.6172839506172849,0.16821885913853318,0.6043956043956044,0.02766798418972332,0,No Failure
6594,L53773,L,0.6847826086956488,0.6172839506172849,0.29743888242142025,0.35302197802197804,0.03952569169960474,0,No Failure
6595,L53774,L,0.6847826086956488,0.6049382716049436,0.5442374854481956,0.2184065934065934,0.04743083003952569,0,No Failure
6596,M21455,M,0.6739130434782581,0.6172839506172849,0.16996507566938301,0.47802197802197804,0.05533596837944664,0,No Failure
6597,M21456,M,0.6739130434782581,0.6172839506172849,0.16647264260768335,0.489010989010989,0.06719367588932806,0,No Failure
6598,L53777,L,0.6739130434782581,0.6049382716049436,0.18218859138533183,0.5906593406593406,0.07905138339920947,0,No Failure
6599,L53778,L,0.6739130434782581,0.6172839506172849,0.14901047729918515,0.6497252747252747,0.08695652173913043,0,No Failure
6600,L53779,L,0.6847826086956488,0.6172839506172849,0.1897555296856811,0.49038461538461536,0.09486166007905138,0,No Failure
6601,M21460,M,0.6739130434782581,0.6049382716049436,0.14901047729918515,0.5934065934065934,0.10276679841897232,0,No Failure
6602,M21461,M,0.6739130434782581,0.6172839506172849,0.1041909196740396,0.6057692307692307,0.11462450592885375,0,No Failure
6603,L53782,L,0.6739130434782581,0.6049382716049436,0.11990686845168808,0.5892857142857143,0.12648221343873517,0,No Failure
6604,M21463,M,0.6739130434782581,0.6049382716049436,0.13678696158323633,0.5989010989010989,0.13438735177865613,0,No Failure
6605,M21464,M,0.6739130434782581,0.6049382716049436,0.23573923166472643,0.4615384615384615,0.14624505928853754,0,No Failure
6606,M21465,M,0.6847826086956488,0.6049382716049436,0.3044237485448196,0.3612637362637363,0.15810276679841895,0,No Failure
6607,H36020,H,0.6739130434782581,0.5925925925925952,0.21536670547147851,0.5563186813186812,0.16996047430830039,0,No Failure
6608,L53787,L,0.6739130434782581,0.5925925925925952,0.2258440046565775,0.4848901098901099,0.18972332015810275,0,No Failure
6609,M21468,M,0.6739130434782581,0.5802469135802468,0.2473806752037253,0.4532967032967033,0.1976284584980237,0,No Failure
6610,L53789,L,0.6739130434782581,0.5802469135802468,0.17811408614668223,0.49587912087912084,0.20948616600790512,0,No Failure
6611,L53790,L,0.6739130434782581,0.5802469135802468,0.21827706635622823,0.41483516483516486,0.21739130434782608,0,No Failure
6612,H36025,H,0.6739130434782581,0.5925925925925952,0.24388824214202565,0.41208791208791207,0.225296442687747,0,No Failure
6613,L53792,L,0.6847826086956488,0.6049382716049436,0.03143189755529696,0.9093406593406593,0.24505928853754938,0,No Failure
6614,L53793,L,0.6956521739130395,0.6049382716049436,0.20081490104772992,0.5123626373626373,0.25296442687747034,0,No Failure
6615,L53794,L,0.6956521739130395,0.6049382716049436,0.2863795110593714,0.34203296703296704,0.2608695652173913,0,No Failure
6616,L53795,L,0.6956521739130395,0.6049382716049436,0.21944121071012812,0.5260989010989011,0.26877470355731226,0,No Failure
6617,M21476,M,0.6956521739130395,0.6049382716049436,0.12339930151338774,0.5769230769230769,0.27667984189723316,0,No Failure
6618,L53797,L,0.6847826086956488,0.6049382716049436,0.08905704307334117,0.7829670329670328,0.2885375494071146,0,No Failure
6619,M21478,M,0.6847826086956488,0.6049382716049436,0.08207217694994184,0.8516483516483515,0.2964426877470355,1,Power Failure
6620,M21479,M,0.6956521739130395,0.6172839506172849,0.2671711292200233,0.3777472527472528,0.308300395256917,0,No Failure
6621,M21480,M,0.6847826086956488,0.6172839506172849,0.36263096623981383,0.27472527472527475,0.3201581027667984,0,No Failure
6622,M21481,M,0.6956521739130395,0.6172839506172849,0.4033760186263097,0.24725274725274726,0.3320158102766798,0,No Failure
6623,L53802,L,0.6956521739130395,0.6172839506172849,0.18917345750873116,0.6497252747252747,0.3438735177865612,0,No Failure
6624,M21483,M,0.6956521739130395,0.6172839506172849,0.15948777648428414,0.5123626373626373,0.3517786561264822,0,No Failure
6625,L53804,L,0.6956521739130395,0.6172839506172849,0.21187427240977885,0.49450549450549447,0.3636363636363636,0,No Failure
6626,M21485,M,0.6847826086956488,0.6172839506172849,0.14726426076833532,0.5576923076923076,0.37154150197628455,0,No Failure
6627,L53806,L,0.6847826086956488,0.6049382716049436,0.2590221187427242,0.5315934065934066,0.38339920948616596,0,No Failure
