Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Failure_Type_Encoded
0,303.8,313.0,0.3158726115003285,42.3,38,0,1
0,303.7,313.0,0.3158726114977103,44.1,40,0,1
0,303.7,313.0,0.3158726115111989,29.0,42,0,1
0,303.7,313.0,0.3158726115092584,28.0,44,0,1
0,303.7,313.1,0.3158726115088647,28.4,46,0,1
0,303.7,313.1,0.3158726115001515,47.4,48,0,1
0,303.7,313.1,0.3158726115101808,34.8,50,0,1
0,303.6,313.0,0.3158726115052002,31.6,52,0,1
0,303.6,313.0,0.3158726115043597,38.3,54,0,1
0,303.5,313.0,0.3158726114982332,41.0,56,0,1
0,303.6,313.1,0.3158726114940002,38.3,58,0,1
1,303.5,313.0,0.3158726115150574,21.6,60,0,1
1,303.4,312.9,0.3158726114952755,39.9,63,0,1
0,303.5,312.9,0.3158726114877191,52.9,66,0,1
1,303.4,312.9,0.315872611485221,54.3,68,0,1
0,303.5,313.0,0.3158726114867434,59.5,71,0,1
0,303.5,313.0,0.3158726115029699,40.3,73,0,1
0,303.5,313.1,0.3158726115149479,23.6,75,0,1
1,303.5,313.0,0.3158726114938459,51.9,77,0,1
0,303.5,313.0,0.3158726114930605,51.6,80,0,1
0,303.5,313.0,0.3158726114993059,38.5,82,0,1
1,303.5,312.9,0.3158726115042157,44.7,84,0,1
0,303.5,312.9,0.3158726115028147,36.9,87,0,1
1,303.5,313.0,0.3158726114999133,46.1,89,0,1
0,303.4,312.8,0.3158726115011351,35.8,92,0,1
0,303.4,312.8,0.3158726114971752,43.9,94,0,1
0,303.5,312.8,0.3158726115144973,22.3,96,0,1
0,303.4,312.8,0.3158726114916703,53.4,98,0,1
1,303.5,312.9,0.3158726115146345,23.3,100,0,1
1,303.4,312.8,0.3158726115014157,38.7,103,0,1
1,303.5,312.9,0.3158726114964192,42.8,106,0,1
0,303.4,312.9,0.3158726114927398,54.1,109,0,1
0,303.5,312.9,0.3158726115006202,44.8,111,0,1
0,303.5,312.9,0.3158726114817184,64.4,113,0,1
0,303.6,313.0,0.3158726115022883,39.7,115,0,1
1,303.6,313.0,0.3158726114932986,38.2,117,0,1
0,303.6,313.1,0.3158726114932195,44.1,120,0,1
0,303.6,313.0,0.3158726115062611,30.9,122,0,1
0,303.7,313.1,0.3158726114953485,41.2,124,0,1
0,303.5,313.0,0.3158726115057831,34.0,126,0,1
0,303.5,312.9,0.3158726115004456,44.0,128,0,1
1,303.5,312.9,0.3158726115063039,30.4,130,0,1
0,303.6,313.0,0.3158726115016375,35.8,133,0,1
0,303.6,312.9,0.3158726114991823,41.4,135,0,1
1,303.7,313.0,0.3158726114984903,39.9,137,0,1
2,303.8,313.2,0.3158726114920866,52.4,140,0,1
0,303.8,313.2,0.3158726115018022,41.9,145,0,1
1,303.8,313.2,0.3158726115105396,29.6,147,0,1
0,303.8,313.1,0.3158726115016925,39.8,150,0,1
0,303.8,313.1,0.3158726114952755,42.4,152,0,1
2,303.8,313.2,0.3158726115007357,46.9,154,0,1
0,303.8,313.2,0.3158726115021276,39.4,159,0,1
1,303.9,313.3,0.3158726115007932,34.3,161,0,1
0,303.9,313.3,0.3158726115018568,40.7,164,0,1
0,303.8,313.3,0.315872611494077,52.1,166,0,1
1,303.9,313.3,0.3158726115039731,35.0,168,0,1
1,303.9,313.4,0.3158726114981685,49.1,171,0,1
0,303.9,313.4,0.3158726114966969,48.5,174,0,1
0,303.8,313.2,0.3158726114881009,47.8,176,0,1
2,303.8,313.2,0.3158726114919208,50.2,178,0,1
0,303.7,313.1,0.315872611494077,48.6,183,0,1
1,303.7,313.1,0.3158726115190026,18.1,185,0,1
0,303.7,313.1,0.3158726114898511,49.1,188,0,1
1,303.8,313.2,0.3158726115098123,26.5,190,0,1
0,303.8,313.1,0.3158726114854283,55.8,193,0,1
0,303.9,313.1,0.3158726114998533,37.2,195,0,1
0,303.9,313.2,0.3158726114992442,44.1,197,0,1
0,303.9,313.1,0.315872611495494,49.3,199,0,1
2,303.9,313.2,0.3158726115087555,29.1,201,0,1
2,304.0,313.2,0.3158726115060455,31.7,206,0,1
0,304.0,313.3,0.3158726115020738,34.8,211,0,1
0,304.0,313.2,0.3158726114992442,42.6,213,0,1
1,303.9,313.2,0.3158726114952755,48.0,215,1,5
0,303.8,313.0,0.3158726114956386,43.0,0,0,1
2,303.7,312.9,0.3158726114979078,49.8,2,0,1
0,303.6,312.9,0.3158726115144047,23.5,7,0,1
1,303.7,312.9,0.3158726115039243,32.6,9,0,1
0,303.6,312.8,0.3158726115095034,30.8,12,0,1
0,303.6,312.8,0.3158726115098123,27.2,14,0,1
1,303.6,312.8,0.3158726115090808,33.1,16,0,1
0,303.6,312.7,0.3158726115070965,32.9,19,0,1
0,303.5,312.6,0.3158726115001515,39.0,21,0,1
1,303.5,312.7,0.3158726114937684,47.0,23,0,1
0,303.4,312.7,0.3158726114905579,45.5,26,0,1
1,303.4,312.7,0.3158726115044075,49.9,28,0,1
1,303.4,312.7,0.3158726114900294,55.3,31,0,1
1,303.4,312.7,0.3158726114935345,48.4,34,0,1
1,303.4,312.8,0.3158726115018568,30.8,37,0,1
0,303.5,312.7,0.3158726115092584,27.3,40,0,1
1,303.5,312.7,0.3158726114951287,49.1,42,0,1
1,303.5,312.7,0.3158726115188095,16.7,45,0,1
1,303.7,312.9,0.315872611494077,41.9,48,0,1
0,303.7,313.0,0.315872611497644,45.5,51,0,1
0,303.6,312.9,0.3158726115049707,31.9,53,0,1
0,303.7,312.8,0.3158726114971075,44.5,55,0,1
2,303.6,312.7,0.3158726114938459,46.2,57,0,1
1,303.5,312.6,0.3158726114940002,51.6,62,0,1
1,303.4,312.6,0.3158726115238663,9.8,65,1,3
1,303.3,312.4,0.315872611500678,38.9,68,0,1
0,303.2,312.4,0.3158726115081209,33.7,71,0,1
1,303.3,312.6,0.3158726114993059,44.4,73,0,1
1,303.3,312.5,0.3158726115085346,32.7,76,0,1
1,303.4,312.7,0.3158726115052457,32.8,79,0,1
0,303.5,312.7,0.3158726114930605,49.3,82,0,1
2,303.5,312.8,0.3158726114939231,55.8,84,0,1
1,303.5,312.8,0.3158726114915863,45.7,89,0,1
0,303.5,312.8,0.3158726115058271,38.4,92,0,1
0,303.4,312.8,0.3158726114902949,50.8,94,0,1
0,303.5,312.8,0.3158726115017474,39.4,96,0,1
0,303.4,312.7,0.3158726115022883,35.5,98,0,1
0,303.3,312.7,0.3158726114801882,63.8,100,0,1
0,303.3,312.6,0.3158726115065163,34.6,102,0,1
1,303.3,312.7,0.3158726115072988,33.6,104,0,1
1,303.4,312.8,0.315872611506474,35.1,107,0,1
1,303.5,312.9,0.3158726115020738,34.5,110,0,1
1,303.4,312.8,0.3158726115050628,36.3,113,0,1
0,303.4,312.7,0.3158726115050169,34.0,116,0,1
0,303.4,312.6,0.3158726114980385,37.5,118,0,1
2,303.3,312.5,0.3158726114873325,49.8,120,0,1
2,303.3,312.6,0.3158726115091876,29.0,125,0,1
0,303.3,312.5,0.315872611516398,20.6,130,0,1
2,303.3,312.6,0.3158726115132788,24.2,132,0,1
1,303.3,312.6,0.3158726114933775,47.1,137,0,1
0,303.3,312.6,0.3158726114981036,44.0,140,0,1
0,303.3,312.7,0.315872611507339,30.7,142,0,1
0,303.2,312.6,0.3158726114824031,57.0,144,0,1
0,303.2,312.5,0.3158726115014157,39.9,146,0,1
0,303.2,312.6,0.3158726115055612,35.3,148,0,1
0,303.1,312.6,0.3158726115030214,36.4,150,0,1
2,303.1,312.6,0.3158726114939231,40.6,152,0,1
1,303.1,312.5,0.3158726115115908,26.7,157,0,1
1,303.1,312.5,0.3158726115082726,30.0,160,0,1
2,303.0,312.5,0.3158726115007932,37.9,163,0,1
2,303.0,312.4,0.3158726115066842,37.1,168,0,1
0,302.9,312.3,0.3158726114962087,47.7,173,0,1
2,302.9,312.3,0.3158726115009078,46.8,175,0,1
1,302.9,312.3,0.3158726115128052,25.0,180,0,1
0,302.9,312.3,0.3158726115012478,40.8,183,0,1
0,302.9,312.3,0.3158726115020738,34.9,185,0,1
2,302.8,312.3,0.3158726114881009,57.5,187,0,1
0,302.9,312.4,0.3158726115174976,19.1,192,0,1
0,302.9,312.4,0.3158726115031239,36.9,194,0,1
0,302.9,312.4,0.3158726114969714,41.7,196,0,1
0,302.8,312.3,0.3158726115000327,37.5,198,0,1
0,302.8,312.4,0.3158726115076564,27.0,200,0,1
0,302.9,312.4,0.3158726115093989,33.8,202,0,1
0,302.8,312.3,0.3158726115006202,40.3,204,0,1
1,302.9,312.4,0.3158726114952023,46.0,206,0,1
2,302.9,312.3,0.3158726115112295,26.9,209,0,1
0,302.9,312.2,0.3158726114984903,42.0,214,0,1
0,302.8,312.2,0.3158726114960675,50.0,216,0,1
1,302.8,312.3,0.3158726114959965,49.0,218,0,1
0,302.8,312.3,0.3158726114908185,49.1,221,0,1
2,302.8,312.3,0.3158726114993674,47.2,223,0,1
0,302.7,312.2,0.3158726115042157,34.4,228,0,1
0,302.8,312.2,0.3158726114992442,40.2,230,0,1
0,302.8,312.3,0.3158726114987444,42.6,232,0,1
1,302.8,312.3,0.3158726114801882,70.5,234,1,3
0,302.8,312.4,0.3158726115020198,36.8,237,0,1
0,302.8,312.4,0.3158726115016925,39.7,239,0,1
1,302.8,312.3,0.3158726114948327,42.7,241,0,1
0,302.9,312.4,0.3158726115155049,23.9,244,0,1
2,302.8,312.4,0.3158726114944576,53.8,246,1,2
0,302.7,312.4,0.3158726114989957,46.3,251,1,2
1,302.6,312.3,0.3158726114975111,54.8,253,1,5
0,302.7,312.3,0.3158726114952023,48.5,0,0,1
0,302.7,312.3,0.3158726115140502,25.4,2,0,1
2,302.8,312.5,0.3158726114952755,46.1,4,0,1
0,302.7,312.4,0.3158726114968345,48.7,9,0,1
0,302.7,312.4,0.3158726114902949,47.8,11,0,1
0,302.7,312.4,0.3158726115161294,24.8,13,0,1
0,302.6,312.4,0.3158726115067259,33.0,15,0,1
0,302.7,312.4,0.3158726114960675,44.2,17,0,1
1,302.7,312.5,0.315872611494907,51.5,19,0,1
0,302.8,312.6,0.3158726114980385,39.4,22,0,1
0,302.9,312.6,0.3158726114873325,59.9,24,0,1
2,302.7,312.5,0.3158726115019112,36.4,26,0,1
0,302.6,312.3,0.3158726115022883,34.3,31,0,1
1,302.6,312.4,0.3158726114943819,50.3,33,0,1
0,302.6,312.3,0.3158726115080061,30.3,36,0,1
0,302.6,312.4,0.3158726114924967,45.8,38,0,1
0,302.6,312.4,0.3158726114934561,41.6,40,0,1
0,302.6,312.3,0.3158726114866442,53.4,42,0,1
0,302.6,312.3,0.3158726115010785,34.2,44,0,1
1,302.6,312.3,0.3158726115039243,36.6,46,0,1
1,302.7,312.4,0.3158726114952755,44.5,49,0,1
0,302.6,312.3,0.3158726115074985,31.8,52,0,1
0,302.6,312.2,0.315872611491754,45.5,54,0,1
0,302.5,312.2,0.3158726115118551,27.9,56,0,1
0,302.6,312.3,0.3158726115033272,42.0,58,0,1
0,302.7,312.4,0.3158726114953485,51.9,60,0,1
0,302.7,312.4,0.3158726114974443,47.3,62,0,1
0,302.8,312.4,0.3158726115050628,34.4,64,0,1
0,302.8,312.5,0.3158726115092584,28.4,66,0,1
0,302.8,312.5,0.3158726114980385,43.4,68,0,1
0,302.8,312.4,0.3158726114929807,46.2,70,0,1
0,302.9,312.5,0.3158726115031239,45.5,72,0,1
0,302.9,312.5,0.3158726115067675,30.4,74,0,1
1,303.0,312.5,0.3158726115017474,42.1,76,0,1
1,302.9,312.5,0.3158726115087189,30.9,79,0,1
1,302.9,312.6,0.3158726114931401,46.4,82,0,1
0,302.9,312.5,0.3158726115088647,32.1,85,0,1
0,303.0,312.5,0.3158726115066423,30.5,87,0,1
2,303.0,312.5,0.3158726115093989,30.0,89,0,1
1,303.0,312.6,0.3158726114929807,42.9,94,0,1
0,303.1,312.7,0.3158726114896716,51.8,97,0,1
1,303.0,312.7,0.3158726114955664,46.8,99,0,1
0,303.0,312.7,0.3158726115173973,19.9,102,0,1
1,303.0,312.8,0.3158726115075381,32.1,104,0,1
0,303.1,312.9,0.3158726115010218,40.1,107,0,1
0,303.1,312.8,0.3158726114982332,44.1,109,0,1
0,303.0,312.7,0.3158726115031749,41.8,111,0,1
0,303.1,312.8,0.3158726115212572,15.1,113,0,1
2,303.1,312.8,0.3158726114962087,41.9,115,0,1
0,303.0,312.7,0.3158726114903828,48.8,120,0,1
1,303.0,312.7,0.3158726115032766,35.8,122,0,1
0,303.0,312.6,0.3158726114973102,42.1,125,0,1
0,303.0,312.5,0.3158726114979733,40.2,127,0,1
1,303.1,312.6,0.3158726115149037,23.5,129,0,1
1,303.1,312.6,0.3158726115039731,32.9,132,0,1
1,303.0,312.5,0.3158726115056058,33.7,135,0,1
0,303.1,312.6,0.3158726115011915,42.1,138,0,1
0,303.1,312.5,0.3158726114974443,49.1,140,0,1
1,303.0,312.4,0.3158726115018568,36.1,142,0,1
1,302.9,312.3,0.3158726114883841,52.1,145,0,1
0,302.9,312.3,0.31587261151477,22.8,148,0,1
0,302.9,312.4,0.3158726115036778,34.8,150,0,1
1,302.9,312.4,0.3158726115079677,33.1,152,0,1
0,302.9,312.4,0.3158726114954214,49.5,155,0,1
1,302.9,312.3,0.3158726114955664,44.7,157,0,1
0,302.9,312.4,0.3158726114922514,51.4,160,0,1
0,302.8,312.3,0.3158726115115313,29.9,162,0,1
1,302.7,312.2,0.3158726114964889,42.5,164,0,1
1,302.7,312.2,0.3158726115048315,35.5,167,0,1
0,302.7,312.3,0.3158726114890349,61.2,170,0,4
0,302.8,312.3,0.3158726114924967,57.8,172,0,1
0,302.7,312.2,0.3158726114910767,51.8,174,0,1
1,302.7,312.1,0.3158726114918376,46.9,176,0,1
0,302.7,312.2,0.3158726114881009,46.8,179,0,1
1,302.6,312.1,0.3158726114969031,42.0,181,0,1
0,302.7,312.1,0.3158726115115014,26.5,184,0,1
0,302.7,312.2,0.3158726115060021,34.1,186,0,1
1,302.7,312.1,0.3158726115038261,32.1,188,0,1
2,302.7,312.1,0.3158726114990581,36.0,191,0,1
0,302.6,312.0,0.3158726115120283,28.5,196,0,1
0,302.6,312.1,0.3158726115120569,26.8,198,0,1
1,302.6,312.1,0.3158726115169833,21.9,200,0,1
1,302.5,312.0,0.3158726115132529,25.3,203,0,1
0,302.6,312.1,0.3158726114888504,51.0,206,0,1
0,302.6,312.2,0.3158726115015269,43.0,208,0,1
1,302.6,312.1,0.3158726115060021,39.9,210,0,1
0,302.7,312.2,0.3158726114972428,52.1,213,1,2
0,302.6,312.1,0.3158726115003285,35.0,215,0,4
0,302.6,312.1,0.3158726114831851,68.5,0,1,3
1,302.7,312.2,0.3158726114894004,58.6,2,0,1
1,302.9,312.4,0.3158726114879106,50.9,5,0,1
0,302.8,312.4,0.3158726114916703,57.1,8,0,1
0,302.8,312.4,0.3158726114909909,49.5,10,0,1
2,302.9,312.5,0.3158726114900294,55.0,12,0,4
1,302.9,312.5,0.3158726115155257,24.0,17,0,1
1,302.9,312.5,0.3158726115031749,40.0,20,0,1
1,302.9,312.5,0.3158726115150793,21.2,23,0,1
2,302.9,312.3,0.315872611494907,48.7,26,0,1
0,302.7,312.1,0.3158726115055612,35.2,31,0,1
0,302.7,312.1,0.3158726115027628,37.5,33,0,1
0,302.6,312.1,0.3158726114964889,52.3,35,0,1
2,302.6,312.0,0.3158726115078905,29.3,37,0,1
0,302.8,312.2,0.3158726114977763,51.0,42,0,1
0,302.8,312.2,0.3158726115109828,27.4,44,0,1
0,302.9,312.2,0.3158726115086455,30.5,46,0,1
0,302.8,312.1,0.3158726115015269,39.9,48,0,1
0,302.9,312.2,0.3158726114909048,55.1,50,0,1
0,302.8,312.2,0.3158726115009078,36.5,52,0,4
0,302.8,312.1,0.3158726114949811,51.4,54,0,1
0,302.8,312.1,0.3158726115162069,20.3,56,0,1
0,302.8,312.2,0.3158726115088284,30.9,58,0,1
1,302.8,312.2,0.3158726114973773,50.3,60,0,1
0,302.7,312.0,0.3158726115133045,24.0,63,0,1
2,302.7,312.0,0.3158726114994287,41.5,65,0,1
0,302.6,312.0,0.3158726115085346,32.2,70,0,1
0,302.6,311.9,0.3158726114971075,49.5,72,0,1
1,302.5,311.8,0.3158726115173805,19.1,74,0,1
0,302.5,311.9,0.3158726114973773,47.4,77,0,1
1,302.6,312.0,0.3158726115001515,45.0,79,0,1
0,302.6,311.9,0.3158726114933775,46.9,82,0,1
0,302.6,311.9,0.3158726114974443,39.1,84,0,1
1,302.5,311.9,0.3158726115017474,34.8,86,0,1
0,302.6,311.9,0.3158726115069328,30.9,89,0,1
1,302.6,312.0,0.3158726114905579,45.7,91,0,1
0,302.5,311.9,0.3158726115015269,44.9,94,0,1
1,302.5,311.9,0.3158726115021814,38.8,96,0,1
0,302.4,311.8,0.3158726114923333,50.9,99,0,1
1,302.4,311.8,0.3158726115025533,39.9,101,0,1
1,302.3,311.8,0.3158726114898511,50.1,104,0,1
1,302.3,311.7,0.3158726115006202,37.3,107,0,1
0,302.4,311.8,0.3158726114989332,46.6,110,0,1
0,302.4,311.7,0.3158726115101808,26.9,112,0,1
1,302.3,311.7,0.3158726115000327,37.1,114,0,1
0,302.3,311.7,0.3158726114982332,43.5,117,0,1
1,302.3,311.8,0.3158726114905579,54.0,119,1,1
0,302.4,311.8,0.3158726115075381,30.0,122,0,1
1,302.3,311.8,0.3158726115145432,23.0,124,0,1
2,302.3,311.7,0.3158726114993059,39.0,127,0,1
0,302.4,311.8,0.3158726114999731,38.4,132,0,1
0,302.4,311.8,0.3158726114960675,42.2,134,0,1
0,302.3,311.7,0.3158726114936128,41.6,136,0,1
0,302.4,311.8,0.3158726114793366,59.0,138,0,1
0,302.2,311.7,0.3158726114986177,45.6,140,0,1
2,302.2,311.6,0.3158726114900294,44.2,142,0,1
0,302.3,311.7,0.3158726114974443,41.2,147,0,1
1,302.3,311.7,0.3158726115026059,28.9,149,0,1
0,302.3,311.8,0.315872611505739,35.2,152,0,1
2,302.3,311.9,0.315872611491502,52.4,154,0,1
1,302.3,311.9,0.3158726115008506,42.3,159,0,1
2,302.4,311.9,0.3158726114908185,47.3,162,0,1
2,302.5,312.0,0.31587261150455,35.7,167,0,1
0,302.5,311.9,0.3158726114851169,59.7,172,0,4
1,302.5,312.0,0.3158726115015823,40.2,174,0,1
0,302.5,312.0,0.3158726114944576,44.2,177,0,1
2,302.5,312.0,0.3158726114900294,42.0,179,0,1
1,302.5,312.0,0.3158726114962791,43.5,184,0,1
0,302.5,311.9,0.3158726115032766,40.1,187,0,1
1,302.5,312.0,0.3158726114973102,43.2,189,0,1
0,302.4,311.9,0.3158726115026583,37.9,192,0,1
1,302.3,311.7,0.3158726114885715,46.3,194,0,1
0,302.3,311.7,0.3158726115075381,32.1,197,0,1
1,302.3,311.7,0.3158726115072182,31.5,199,0,1
0,302.4,311.8,0.3158726114948327,46.1,202,0,1
0,302.4,311.9,0.3158726115084229,29.9,204,0,1
0,302.4,312.0,0.3158726114977103,45.5,206,0,1
1,302.5,312.0,0.3158726114969031,54.8,0,0,1
0,302.5,312.1,0.3158726115022883,38.6,3,0,1
0,302.4,312.0,0.3158726115008506,36.9,5,0,1
1,302.4,312.1,0.3158726114999133,47.7,7,0,1
0,302.4,312.0,0.3158726115037273,37.9,10,0,1
0,302.4,312.0,0.3158726115028666,36.4,12,0,1
0,302.5,312.2,0.3158726115107313,25.3,14,0,1
0,302.4,312.0,0.3158726114850125,49.1,16,0,1
2,302.4,312.0,0.3158726114989957,39.7,18,0,1
2,302.4,312.0,0.3158726114977103,43.4,23,0,1
0,302.4,312.1,0.3158726114975776,40.4,28,0,1
0,302.5,312.2,0.3158726115043119,38.7,30,0,1
0,302.6,312.2,0.3158726115092936,27.1,32,0,1
1,302.6,312.2,0.3158726114977763,38.8,34,0,1
1,302.5,312.1,0.3158726114975111,47.6,37,0,1
0,302.5,312.0,0.3158726115178552,18.9,40,0,1
0,302.5,312.0,0.3158726115084975,29.9,42,0,1
0,302.4,311.9,0.3158726115045026,29.9,44,0,1
1,302.5,312.0,0.3158726115072988,29.1,46,0,1
1,302.4,311.8,0.3158726115034783,31.5,49,0,1
0,302.5,311.9,0.3158726114992442,42.9,52,0,1
1,302.5,311.8,0.3158726115039243,37.6,54,0,1
1,302.5,311.9,0.3158726114842721,57.5,57,0,1
1,302.5,311.9,0.315872611488478,59.4,60,0,1
0,302.5,312.0,0.3158726115043119,33.8,63,0,1
0,302.5,311.9,0.3158726114963492,46.7,65,0,1
0,302.6,311.9,0.3158726114897615,48.0,67,0,1
0,302.6,311.9,0.3158726115054267,35.5,69,0,1
1,302.7,312.0,0.3158726115159324,21.4,71,0,1
1,302.7,312.0,0.3158726115025006,36.7,74,0,1
0,302.7,312.0,0.3158726115004456,37.0,77,0,1
0,302.8,312.1,0.3158726114966277,52.1,79,0,1
1,302.7,312.0,0.3158726115076957,31.0,81,0,1
0,302.8,312.1,0.3158726114996117,36.6,84,0,1
0,302.9,312.2,0.315872611505739,33.9,86,0,1
0,302.9,312.1,0.3158726114879106,54.7,88,0,1
0,302.9,312.2,0.315872611488478,57.8,90,0,1
0,302.9,312.2,0.3158726115011351,37.8,92,0,1
0,302.9,312.2,0.3158726115009649,41.4,94,0,1
0,302.9,312.2,0.3158726115104427,23.6,96,0,1
1,302.9,312.2,0.3158726115109516,25.5,98,0,1
1,303.1,312.3,0.3158726115065163,31.6,101,0,1
1,303.1,312.4,0.3158726114918376,50.1,104,0,1
0,303.1,312.4,0.3158726114941536,41.2,107,0,1
1,303.0,312.3,0.3158726115085346,29.5,109,0,1
0,303.0,312.3,0.3158726114995508,42.4,112,0,1
1,303.0,312.3,0.3158726114993674,38.8,114,0,1
2,303.0,312.2,0.3158726115065584,28.8,117,0,1
1,303.0,312.2,0.315872611479582,71.3,122,1,3
0,303.0,312.3,0.3158726114991823,41.4,125,0,1
0,303.1,312.4,0.3158726114939231,61.5,127,1,3
1,303.0,312.4,0.3158726115074189,29.6,129,0,1
0,303.0,312.3,0.3158726115156905,21.9,132,0,1
0,303.0,312.3,0.3158726115022349,38.5,134,0,1
1,302.9,312.2,0.3158726114836241,54.4,136,0,1
0,302.9,312.2,0.3158726115041674,40.6,139,0,1
0,302.9,312.3,0.3158726115045026,36.3,141,0,1
1,302.8,312.2,0.3158726114984903,36.9,143,0,1
0,302.7,312.1,0.3158726115104102,24.4,146,0,1
2,302.7,312.1,0.3158726115056503,32.5,148,0,1
0,302.7,312.1,0.3158726115053817,39.8,153,0,1
0,302.7,312.1,0.315872611509045,32.0,155,0,1
0,302.7,312.2,0.3158726114940002,51.4,157,0,1
1,302.8,312.2,0.3158726115061752,32.9,159,0,1
0,302.8,312.2,0.3158726115012478,36.8,162,0,1
0,302.7,312.2,0.3158726114916703,52.8,164,0,1
0,302.7,312.2,0.3158726114970395,47.5,166,0,1
1,302.6,312.2,0.3158726114896716,56.5,168,0,1
0,302.6,312.1,0.315872611500504,47.3,171,0,1
0,302.6,312.0,0.3158726114970395,45.5,173,0,1
1,302.5,312.0,0.3158726114996117,46.1,175,0,1
0,302.6,312.1,0.3158726115014714,38.1,178,0,1
0,302.6,312.1,0.3158726115083104,28.7,180,0,4
0,302.6,312.1,0.3158726114951287,51.6,182,0,1
0,302.6,312.1,0.3158726114987444,37.3,184,0,1
0,302.5,312.0,0.3158726115000922,38.8,186,0,1
0,302.5,312.0,0.3158726115043119,42.0,188,0,1
0,302.5,312.0,0.3158726114922514,51.3,190,0,1
1,302.5,312.0,0.3158726115051087,29.4,192,0,1
1,302.4,311.8,0.315872611507379,37.2,195,0,1
2,302.5,311.8,0.3158726115216281,14.7,198,0,1
0,302.5,311.9,0.3158726114936906,44.9,203,0,1
1,302.5,311.9,0.3158726114946833,51.6,205,0,1
0,302.5,312.0,0.315872611497644,46.3,208,0,1
1,302.5,312.0,0.3158726114970395,45.7,210,0,1
0,302.4,311.8,0.3158726115103777,26.5,213,0,1
0,302.4,311.7,0.3158726115000922,36.8,215,0,1
0,302.3,311.6,0.3158726115028147,34.3,0,0,1
0,302.3,311.5,0.3158726114925779,47.3,2,0,1
1,302.3,311.5,0.3158726114861431,47.2,4,0,1
0,302.3,311.5,0.3158726115123953,26.1,7,0,1
1,302.2,311.4,0.3158726114913327,55.1,9,0,1
1,302.3,311.5,0.3158726115085346,30.0,12,0,1
0,302.2,311.4,0.3158726114989957,41.7,15,0,1
0,302.2,311.4,0.3158726114933775,53.0,17,0,1
0,302.2,311.5,0.3158726115062183,34.0,19,0,1
1,302.3,311.5,0.3158726115020738,42.3,21,0,1
1,302.2,311.4,0.3158726115025533,35.1,24,0,1
0,302.3,311.4,0.3158726115137333,21.9,27,0,1
0,302.2,311.4,0.315872611495854,43.1,29,0,1
0,302.2,311.4,0.3158726115182877,19.2,31,0,1
1,302.2,311.4,0.3158726114959965,45.3,33,0,1
1,302.2,311.5,0.3158726114991203,39.5,36,0,1
0,302.2,311.5,0.3158726114954214,45.2,39,0,1
2,302.2,311.6,0.3158726115022883,37.2,41,0,1
2,302.1,311.6,0.3158726115095034,26.2,46,0,1
0,302.2,311.6,0.3158726114980385,50.0,51,0,1
1,302.2,311.7,0.3158726114930605,42.5,53,0,1
1,302.3,311.7,0.3158726114974443,42.5,56,0,1
0,302.3,311.8,0.3158726115038752,37.8,59,0,1
0,302.3,311.8,0.3158726114824031,51.7,61,0,1
1,302.2,311.7,0.3158726115047849,36.2,63,0,1
1,302.2,311.7,0.3158726114982978,49.0,66,0,1
1,302.2,311.6,0.3158726114924967,50.5,69,0,1
0,302.2,311.6,0.3158726114922514,44.3,72,0,1
2,302.3,311.6,0.3158726114966277,53.9,74,0,1
1,302.2,311.6,0.3158726115051545,37.7,79,0,1
2,302.2,311.6,0.3158726115052457,36.8,82,0,1
0,302.2,311.5,0.3158726114993059,45.6,87,0,1
0,302.2,311.6,0.3158726115079291,31.4,89,0,1
0,302.3,311.7,0.3158726115195262,18.2,91,0,1
1,302.3,311.7,0.3158726114953485,44.6,93,0,1
0,302.4,311.8,0.3158726115027628,31.1,96,0,1
0,302.3,311.8,0.3158726114962087,44.8,98,0,1
0,302.4,311.8,0.3158726114865446,56.4,100,0,1
1,302.4,311.9,0.3158726114858387,55.7,102,0,1
1,302.4,311.8,0.3158726114974443,42.1,105,0,1
0,302.4,311.8,0.3158726115008506,45.7,108,0,1
0,302.4,311.8,0.3158726114973102,42.0,110,0,1
2,302.5,311.9,0.3158726115052911,34.6,112,0,1
0,302.5,311.9,0.3158726114897615,49.4,117,0,1
0,302.5,311.9,0.3158726114805471,59.8,119,0,1
0,302.4,311.9,0.3158726115142644,25.9,121,0,1
0,302.5,311.9,0.3158726115002107,41.6,123,0,1
1,302.5,311.9,0.3158726114891267,54.3,125,0,1
0,302.3,311.7,0.3158726115028147,43.2,128,0,1
2,302.3,311.7,0.315872611497644,45.4,130,0,1
0,302.5,311.8,0.3158726114880059,52.7,135,0,1
0,302.4,311.9,0.3158726114973773,43.1,137,0,1
0,302.4,311.9,0.3158726114834053,70.0,139,1,3
0,302.4,311.8,0.3158726114971075,43.4,141,0,1
0,302.3,311.7,0.3158726115060021,38.6,143,0,1
0,302.2,311.7,0.315872611503428,38.6,145,0,1
2,302.2,311.7,0.3158726114946083,46.5,147,0,1
0,302.2,311.6,0.3158726115028666,35.9,152,0,1
0,302.2,311.7,0.3158726114875264,54.6,154,0,1
0,302.2,311.9,0.3158726115053364,38.0,156,0,1
0,302.2,311.8,0.3158726115063039,36.0,158,0,1
2,302.2,311.9,0.3158726115053817,35.8,160,0,1
0,302.3,312.0,0.3158726114897615,52.2,165,0,1
0,302.3,312.0,0.3158726115109828,28.1,167,0,1
