Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],NF,HDA,OF,PF,RF,TWF,Target
1,0.5978260869565162,0.5555555555555571,0.1397454876295542,0.4491758241758242,0.7707509881422925,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.5978260869565162,0.5679012345679055,0.1288886975071682,0.4436813186813187,0.7826086956521738,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.6086956521739069,0.5802469135802468,0.1425238471483355,0.3722527472527472,0.7905138339920948,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.6195652173912976,0.5925925925925952,0.0983339415216193,0.5934065934065934,0.7984189723320158,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.6195652173912976,0.5925925925925952,0.0898572918284471,0.7348901098901098,0.8063241106719367,0.0,0.0,0.0,0.0,0.0,0.0,0
0,0.6195652173912976,0.6049382716049436,0.1195247862987044,0.467032967032967,0.8142292490118577,0.0,0.0,0.0,0.0,0.0,0.0,0
0,0.6304347826086953,0.6172839506172849,0.0889392500471037,0.6222527472527473,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.6304347826086953,0.6172839506172849,0.1371898760421445,0.5068681318681318,0.0079051383399209,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.6413043478260789,0.6296296296296333,0.0949118339981107,0.5989010989010989,0.0197628458498023,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.6304347826086953,0.6172839506172849,0.1058786266024682,0.5700549450549449,0.0316205533596837,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.6304347826086953,0.6049382716049436,0.1008246599078485,0.6016483516483516,0.0395256916996047,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.6195652173912976,0.6049382716049436,0.1465444498504614,0.4065934065934066,0.0474308300395256,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.6195652173912976,0.6049382716049436,0.1544828147911668,0.3228021978021978,0.0553359683794466,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.6086956521739069,0.5802469135802468,0.1294735083511251,0.4848901098901099,0.067193675889328,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.5978260869565162,0.5679012345679055,0.091069004769871,0.5879120879120879,0.075098814229249,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.5978260869565162,0.5802469135802468,0.0864516773291898,0.5906593406593406,0.0830039525691699,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.5978260869565162,0.5802469135802468,0.1348923314597692,0.4313186813186814,0.0909090909090909,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.6086956521739069,0.5925925925925952,0.1426835053295778,0.4079670329670329,0.0988142292490118,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.6086956521739069,0.5925925925925952,0.1079269499529323,0.5412087912087912,0.1067193675889328,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.6086956521739069,0.5802469135802468,0.1836751029926308,0.2060439560439561,0.1185770750988142,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.6086956521739069,0.5925925925925952,0.1549984671712824,0.3502747252747253,0.1264822134387351,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.6304347826086953,0.6049382716049436,0.1040481351901705,0.6717032967032966,0.1383399209486165,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.6413043478260789,0.6296296296296333,0.1561401548889653,0.3447802197802198,0.150197628458498,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.6413043478260789,0.6172839506172849,0.1298607852028686,0.3997252747252747,0.1581027667984189,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.6521739130434767,0.6296296296296333,0.1445676712406742,0.3901098901098901,0.1699604743083003,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.6413043478260789,0.6296296296296333,0.0341451160986724,0.8351648351648351,0.1778656126482213,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.6413043478260789,0.6296296296296333,0.1121303286940574,0.5054945054945055,0.1857707509881422,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.6413043478260789,0.6172839506172849,0.1345318353150605,0.4739010989010988,0.1936758893280632,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.6521739130434767,0.6296296296296333,0.1048370563640591,0.695054945054945,0.2015810276679841,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.6413043478260789,0.6172839506172849,0.1267037160213531,0.5123626373626373,0.2094861660079051,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.6521739130434767,0.6296296296296333,0.1106694891979332,0.5137362637362637,0.2213438735177865,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.6521739130434767,0.6296296296296333,0.1010974905592214,0.5714285714285714,0.2332015810276679,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.6521739130434767,0.6296296296296333,0.1571338842330719,0.353021978021978,0.2450592885375493,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.6413043478260789,0.6296296296296333,0.1589452225193756,0.3777472527472528,0.2529644268774703,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.6413043478260789,0.6172839506172849,0.1032525027605163,0.581043956043956,0.2648221343873517,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.6304347826086953,0.6049382716049436,0.1418810756520053,0.4313186813186814,0.2766798418972331,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.6304347826086953,0.6049382716049436,0.1163697927427964,0.5123626373626373,0.2845849802371541,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.6195652173912976,0.5925925925925952,0.0691429423756505,0.6469780219780219,0.2964426877470355,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.6195652173912976,0.5925925925925952,0.0410762524213585,0.7912087912087912,0.3043478260869565,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.6195652173912976,0.5925925925925952,0.1776601581578668,0.2458791208791209,0.3122529644268774,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.6304347826086953,0.5925925925925952,0.1306291645853615,0.4395604395604395,0.3201581027667984,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.6195652173912976,0.5802469135802468,0.1423637763499398,0.3818681318681319,0.3320158102766798,1.0,0.0,0.0,0.0,0.0,0.0,0
2,0.6195652173912976,0.5802469135802468,0.1236179737577256,0.5645604395604394,0.3399209486166007,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.6304347826086953,0.5925925925925952,0.1271058000352217,0.4793956043956044,0.3596837944664031,1.0,0.0,0.0,0.0,0.0,0.0,0
2,0.6304347826086953,0.6049382716049436,0.1643162697515558,0.2898351648351648,0.3675889328063241,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.6195652173912976,0.5925925925925952,0.1040481351901705,0.489010989010989,0.3873517786561264,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.6304347826086953,0.5925925925925952,0.0661819283084819,0.7815934065934066,0.3952569169960474,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.6304347826086953,0.5925925925925952,0.1037836733883659,0.5535714285714285,0.4071146245059288,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.6413043478260789,0.6049382716049436,0.0916696253704246,0.6236263736263736,0.4150197628458498,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.6413043478260789,0.6172839506172849,0.1246604776873168,0.489010989010989,0.4229249011857707,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.6413043478260789,0.6049382716049436,0.1359624942772023,0.4917582417582418,0.4308300395256916,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.6413043478260789,0.6049382716049436,0.1061371917392463,0.6510989010989011,0.4426877470355731,1.0,0.0,0.0,0.0,0.0,0.0,0
2,0.6413043478260789,0.6049382716049436,0.1111591488486196,0.6414835164835164,0.450592885375494,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.6304347826086953,0.5925925925925952,0.1277048884615765,0.4629120879120879,0.4703557312252964,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.6304347826086953,0.5925925925925952,0.1405754019310247,0.3956043956043956,0.4782608695652173,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.6195652173912976,0.5802469135802468,0.1336222247221874,0.4203296703296703,0.4901185770750987,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.6195652173912976,0.5679012345679055,0.1428427521470384,0.4217032967032967,0.4980237154150197,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.5978260869565162,0.5432098765432158,0.1529046973060766,0.3173076923076923,0.5059288537549407,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.6086956521739069,0.5555555555555571,0.0907673899662069,0.6401098901098901,0.5177865612648221,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.6086956521739069,0.5432098765432158,0.1875980305632541,0.1923076923076923,0.525691699604743,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.6086956521739069,0.5679012345679055,0.1084318885120806,0.559065934065934,0.533596837944664,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.6086956521739069,0.5555555555555571,0.1279035147116545,0.4711538461538462,0.541501976284585,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.6086956521739069,0.5679012345679055,0.1069085399659529,0.6016483516483516,0.5533596837944663,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.6195652173912976,0.5802469135802468,0.1654620857376461,0.2912087912087912,0.5612648221343873,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.6195652173912976,0.5802469135802468,0.1246604776873168,0.581043956043956,0.5731225296442687,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.6086956521739069,0.5802469135802468,0.1300536494108285,0.4423076923076923,0.5849802371541502,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.6086956521739069,0.5679012345679055,0.0705970546960925,0.618131868131868,0.592885375494071,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.6086956521739069,0.5679012345679055,0.1005510530821796,0.6469780219780219,0.6007905138339921,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.5978260869565162,0.5555555555555571,0.1240366692662985,0.4972527472527473,0.6126482213438734,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.5978260869565162,0.5555555555555571,0.064294827896448,0.6689560439560439,0.6205533596837944,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.5869565217391255,0.5555555555555571,0.0572602885849957,0.8392857142857143,0.6324110671936758,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.5869565217391255,0.5432098765432158,0.1172836295024664,0.5,0.6403162055335968,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.5869565217391255,0.5432098765432158,0.0809687726124362,0.5920329670329669,0.6521739130434783,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.5869565217391255,0.5432098765432158,0.0861366392563629,0.6703296703296703,0.6600790513833992,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.5869565217391255,0.5432098765432158,0.1573792697997363,0.3914835164835165,0.6719367588932806,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.5760869565217348,0.5308641975308674,0.1106694891979332,0.5027472527472526,0.6798418972332015,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.5760869565217348,0.5308641975308674,0.1029857889315208,0.6277472527472527,0.6877470355731224,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.5869565217391255,0.5308641975308674,0.1510027173575321,0.3557692307692308,0.6956521739130435,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.5869565217391255,0.5308641975308674,0.1465444498504614,0.4230769230769231,0.7035573122529644,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.5652173913043441,0.5308641975308674,0.1366666144807321,0.456043956043956,0.7154150197628458,1.0,0.0,0.0,0.0,0.0,0.0,0
2,0.5652173913043441,0.5308641975308674,0.1199656990115206,0.5989010989010989,0.7272727272727272,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.5652173913043441,0.518518518518519,0.1819735040008752,0.2197802197802198,0.7470355731225296,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.5543478260869534,0.518518518518519,0.1002766674775961,0.3846153846153846,0.758893280632411,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.5543478260869534,0.5061728395061778,0.1578664340620189,0.3653846153846153,0.7707509881422925,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.5543478260869534,0.5061728395061778,0.1043118513032354,0.5439560439560439,0.7826086956521738,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.5543478260869534,0.5061728395061778,0.0946213100057457,0.6085164835164835,0.7944664031620553,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.5543478260869534,0.5061728395061778,0.1056193329225494,0.5467032967032966,0.8023715415019762,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.5543478260869534,0.518518518518519,0.1522330666171427,0.3406593406593406,0.8142292490118577,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.5652173913043441,0.5308641975308674,0.1096819408473727,0.6153846153846153,0.8221343873517786,1.0,0.0,0.0,0.0,0.0,0.0,0
2,0.5652173913043441,0.518518518518519,0.0952015249440523,0.5782967032967032,0.8300395256916996,0.0,0.0,0.0,0.0,0.0,0.0,0
1,0.5543478260869534,0.5061728395061778,0.1019113513635868,0.5961538461538461,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.5434782608695627,0.5061728395061778,0.1079269499529323,0.5247252747252746,0.0118577075098814,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.5326086956521721,0.5061728395061778,0.1688200538133972,0.2637362637362637,0.0237154150197628,1.0,0.0,0.0,0.0,0.0,0.0,0
2,0.5326086956521721,0.5061728395061778,0.0883227686675827,0.603021978021978,0.0316205533596837,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.5326086956521721,0.5061728395061778,0.1478750735591734,0.3543956043956044,0.0513833992094861,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.5326086956521721,0.4938271604938293,0.0527680335320023,0.7815934065934066,0.0592885375494071,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.5326086956521721,0.4938271604938293,0.1019113513635868,0.5604395604395604,0.067193675889328,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.5326086956521721,0.5061728395061778,0.1325146933780469,0.412087912087912,0.075098814229249,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.5217391304347814,0.5061728395061778,0.1223481759423357,0.4313186813186814,0.0830039525691699,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.5217391304347814,0.4938271604938293,0.084547590461981,0.6222527472527473,0.0909090909090909,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.5108695652173907,0.4938271604938293,0.1296674053915901,0.5947802197802198,0.0988142292490118,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.5108695652173907,0.481481481481488,0.1201852532699748,0.4807692307692308,0.1067193675889328,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.5108695652173907,0.481481481481488,0.1190814550291391,0.5247252747252746,0.1146245059288537,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.5217391304347814,0.481481481481488,0.1339875113116058,0.4258241758241758,0.1264822134387351,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.5217391304347814,0.4938271604938293,0.116827968255643,0.4684065934065933,0.1343873517786561,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.5217391304347814,0.4938271604938293,0.1016408337074555,0.6126373626373626,0.142292490118577,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.5326086956521721,0.5061728395061778,0.0954903856582647,0.7005494505494505,0.1541501976284585,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.5326086956521721,0.5061728395061778,0.1133292242081672,0.5755494505494505,0.1620553359683794,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.5217391304347814,0.5061728395061778,0.1043118513032354,0.7266483516483516,0.1739130434782608,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.5217391304347814,0.4938271604938293,0.1071642149595735,0.4986263736263737,0.1818181818181818,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.5217391304347814,0.4938271604938293,0.0799725085087175,0.7348901098901098,0.1897233201581027,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.5108695652173907,0.481481481481488,0.159417106452615,0.342032967032967,0.2015810276679841,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.5108695652173907,0.481481481481488,0.1430015888497053,0.4450549450549451,0.2094861660079051,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.4999999999999929,0.481481481481488,0.1186356895467097,0.5206043956043956,0.2213438735177865,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.4999999999999929,0.4691358024691396,0.0994488117928241,0.743131868131868,0.2332015810276679,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.4999999999999929,0.4691358024691396,0.1862431873242964,0.1964285714285714,0.2450592885375493,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.5108695652173907,0.481481481481488,0.1350718680161925,0.4024725274725275,0.2569169960474308,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.5108695652173907,0.481481481481488,0.1024500916637541,0.6167582417582418,0.2648221343873517,1.0,0.0,0.0,0.0,0.0,0.0,0
2,0.5108695652173907,0.4691358024691396,0.1642106014218209,0.2898351648351648,0.2766798418972331,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.5217391304347814,0.481481481481488,0.0705970546960925,0.5920329670329669,0.2964426877470355,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.5217391304347814,0.481481481481488,0.1304378374908684,0.4519230769230769,0.3043478260869565,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.5108695652173907,0.4691358024691396,0.1734647272307703,0.2554945054945055,0.3122529644268774,1.0,0.0,0.0,0.0,0.0,0.0,0
2,0.5108695652173907,0.4691358024691396,0.1590636264751448,0.3447802197802198,0.3241106719367588,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.5108695652173907,0.4691358024691396,0.1223481759423357,0.4807692307692308,0.3438735177865612,1.0,0.0,0.0,0.0,0.0,0.0,0
2,0.5108695652173907,0.481481481481488,0.1447220778774606,0.3914835164835165,0.3517786561264822,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.5108695652173907,0.481481481481488,0.1539620096996039,0.342032967032967,0.3715415019762845,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.5217391304347814,0.481481481481488,0.1294735083511251,0.456043956043956,0.3794466403162055,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.5108695652173907,0.481481481481488,0.1240366692662985,0.5604395604395604,0.3873517786561264,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.5217391304347814,0.4938271604938293,0.117736792733583,0.5782967032967032,0.3952569169960474,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.5326086956521721,0.5061728395061778,0.1043118513032354,0.7032967032967032,0.4031620553359683,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.5326086956521721,0.4938271604938293,0.1631398500068112,0.3200549450549451,0.4110671936758893,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.5326086956521721,0.5061728395061778,0.116827968255643,0.5233516483516483,0.4189723320158102,1.0,0.0,0.0,0.0,0.0,0.0,0
2,0.5326086956521721,0.4938271604938293,0.1172836295024664,0.5494505494505494,0.4268774703557312,1.0,0.0,0.0,0.0,0.0,0.0,0
2,0.5217391304347814,0.481481481481488,0.1126118843218571,0.5673076923076923,0.4466403162055335,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.5217391304347814,0.4938271604938293,0.0988929659017789,0.6112637362637362,0.4664031620553359,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.5326086956521721,0.4938271604938293,0.1487453989705906,0.4189560439560439,0.4743083003952569,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.5326086956521721,0.5061728395061778,0.1181874740784558,0.4862637362637363,0.4822134387351778,1.0,0.0,0.0,0.0,0.0,0.0,0
2,0.5434782608695627,0.518518518518519,0.1229856594362948,0.5879120879120879,0.4940711462450592,1.0,0.0,0.0,0.0,0.0,0.0,0
2,0.5434782608695627,0.518518518518519,0.1516896739722854,0.3612637362637363,0.5138339920948616,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.5434782608695627,0.5061728395061778,0.1094333261721891,0.7032967032967032,0.533596837944664,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.5326086956521721,0.4938271604938293,0.0997255494628057,0.5384615384615384,0.541501976284585,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.5217391304347814,0.4938271604938293,0.1520977287962855,0.412087912087912,0.5533596837944663,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.5326086956521721,0.4938271604938293,0.1518260334804114,0.3667582417582418,0.5612648221343873,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.5326086956521721,0.4938271604938293,0.0983339415216193,0.5521978021978021,0.5691699604743082,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.5217391304347814,0.481481481481488,0.0889392500471037,0.6634615384615384,0.5810276679841897,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.5108695652173907,0.481481481481488,0.1265018613630011,0.5851648351648351,0.592885375494071,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.5108695652173907,0.481481481481488,0.1378811925527358,0.3956043956043956,0.6007905138339921,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.5217391304347814,0.4938271604938293,0.0809687726124362,0.7472527472527473,0.6126482213438734,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.5217391304347814,0.481481481481488,0.1212740806384283,0.4697802197802198,0.6205533596837944,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.5217391304347814,0.4938271604938293,0.1402447294397876,0.4395604395604395,0.6324110671936758,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.5108695652173907,0.481481481481488,0.1354295254465892,0.4931318681318682,0.6403162055335968,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.5217391304347814,0.481481481481488,0.1373633843887353,0.4519230769230769,0.6521739130434783,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.5217391304347814,0.481481481481488,0.1477287264091838,0.4093406593406594,0.6640316205533596,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.5326086956521721,0.4938271604938293,0.0085221095808674,0.7912087912087912,0.6719367588932806,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.5217391304347814,0.4938271604938293,0.1906191773381333,0.1881868131868131,0.683794466403162,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.5326086956521721,0.5061728395061778,0.1265018613630011,0.5741758241758241,0.691699604743083,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.5434782608695627,0.518518518518519,0.1418810756520053,0.3461538461538461,0.6996047430830039,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.5434782608695627,0.518518518518519,0.1402447294397876,0.3832417582417582,0.7114624505928854,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.5434782608695627,0.5308641975308674,0.1330706588666435,0.5082417582417581,0.7193675889328063,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.5543478260869534,0.5432098765432158,0.1300536494108285,0.5233516483516483,0.7272727272727272,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.5543478260869534,0.5308641975308674,0.1330706588666435,0.5288461538461537,0.7351778656126482,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.5543478260869534,0.5308641975308674,0.1024500916637541,0.554945054945055,0.7470355731225296,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.5543478260869534,0.5432098765432158,0.1423637763499398,0.4079670329670329,0.7549407114624506,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.5543478260869534,0.5432098765432158,0.1111591488486196,0.4299450549450549,0.7628458498023715,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.5543478260869534,0.5432098765432158,0.1217054733825477,0.5274725274725275,0.7747035573122529,1.0,0.0,0.0,0.0,0.0,0.0,0
2,0.5543478260869534,0.5432098765432158,0.1175105223590761,0.4697802197802198,0.7826086956521738,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.5434782608695627,0.518518518518519,0.1292790924496978,0.4958791208791208,0.8023715415019762,1.0,0.0,0.0,0.0,0.0,0.0,0
2,0.5434782608695627,0.518518518518519,0.0974893983166103,0.6634615384615384,0.8102766798418972,1.0,0.0,0.0,0.0,0.0,0.0,0
2,0.5434782608695627,0.518518518518519,0.0943299501412661,0.5892857142857143,0.8300395256916996,0.0,0.0,0.0,0.0,0.0,0.0,0
0,0.5434782608695627,0.518518518518519,0.1248672917201491,0.4478021978021977,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.5434782608695627,0.518518518518519,0.1267037160213531,0.5164835164835164,0.0079051383399209,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.5434782608695627,0.518518518518519,0.0892461516351145,0.7074175824175823,0.0158102766798418,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.5434782608695627,0.5308641975308674,0.1286927151727554,0.4629120879120879,0.0237154150197628,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.5434782608695627,0.5308641975308674,0.0986138523595747,0.5412087912087912,0.0355731225296442,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.5434782608695627,0.518518518518519,0.0940377515679359,0.7184065934065934,0.0474308300395256,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.5326086956521721,0.4938271604938293,0.1089340077383824,0.4532967032967033,0.0553359683794466,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.5326086956521721,0.5061728395061778,0.1010974905592214,0.6249999999999999,0.0632411067193675,1.0,0.0,0.0,0.0,0.0,0.0,0
